GAS DAY STARTED ON,GAS IN STORAGE(TWh),% FULL,TREND,INJECTION(GWh/d),WITHDRAWAL(GWh/d),WORKING GAS VOLUME(TWh),INJECTION CAPACITY(GWh/d),WITHDRAWAL CAPACITY(GWh/d),STATUS
2016-03-08,1.7843,"20,11","-0,46",0,40.46,8.873,89.88,184.37,Confirmed
2016-03-07,1.8219,"20,53","-0,17",0,15.3,8.8749,89.9,184.41,Confirmed
2016-03-06,1.8511,"20,86","-0,21",0,18.5,8.8744,89.9,184.4,Confirmed
2016-03-05,1.8565,"20,92","-0,31",0,27.64,8.8738,89.89,184.39,Confirmed
2016-03-04,1.8805,"21,19","-0,40",0,35.43,8.8739,89.89,184.39,Confirmed
2016-03-03,1.9177,"21,61","-0,54",0,47.74,8.8752,89.9,184.42,Confirmed
2016-03-02,1.9697,"22,19","-0,37",0,32.4,8.8761,89.91,184.44,Confirmed
2016-03-01,2.0013,"22,55","-0,54",0,48.15,8.8744,89.9,184.4,Confirmed
2016-02-29,2.0384,"22,97","-0,62",0,54.78,8.8754,89.91,184.42,Confirmed
2016-02-28,2.0894,"23,54","-0,50",0,44.05,8.8749,89.9,184.41,Confirmed
2016-02-27,2.1178,"23,86","-0,22",0,19.95,8.8768,89.92,184.45,Confirmed
2016-02-26,2.1439,"24,16","-0,31",0,27.82,8.8751,89.9,184.42,Confirmed
2016-02-25,2.1866,"24,64","-0,40",0,35.06,8.8737,89.89,184.39,Confirmed
2016-02-24,2.2279,"25,11","-0,45",0,39.76,8.8725,89.88,184.36,Confirmed
2016-02-23,2.2859,"25,76","-0,51",0,44.9,8.8745,89.9,184.41,Confirmed
2016-02-22,2.3339,"26,29","-0,27",0,23.74,8.8781,89.93,184.48,Confirmed
2016-02-21,2.3452,"26,42","-0,33",0,29.33,8.8769,89.92,184.45,Confirmed
2016-02-20,2.377,"26,78","-0,39",0,34.84,8.8768,89.92,184.45,Confirmed
2016-02-19,2.4041,"27,08","-1,03",0,91.55,8.8764,89.92,184.44,Confirmed
2016-02-18,2.4968,"28,13","-0,95",0,84.3,8.8768,89.92,184.45,Confirmed
2016-02-17,2.59,"29,18","-1,04",0,92.52,8.8768,89.92,184.45,Confirmed
2016-02-16,2.6735,"30,12","-1,38",0,122.18,8.8751,89.9,184.42,Confirmed
2016-02-15,2.7654,"31,15","-0,91",0,80.5,8.8765,89.92,184.45,Confirmed
2016-02-14,2.8732,"32,37","-0,75",0,66.14,8.8763,89.92,184.44,Confirmed
2016-02-13,2.9392,"33,11","-0,60",0,53.35,8.8769,89.92,184.46,Confirmed
2016-02-12,3.0113,"33,92","-0,89",0,79.13,8.8767,89.92,184.45,Confirmed
2016-02-11,3.0849,"34,75","-0,97",0,86.36,8.8761,89.91,184.44,Confirmed
2016-02-10,3.1668,"35,68","-0,69",0,61.33,8.8753,89.91,184.42,Confirmed
2016-02-09,3.2266,"36,36","-0,89",0,79.37,8.8749,89.9,184.41,Confirmed
2016-02-08,3.2839,"37,00","-0,62",0,55.11,8.8747,89.9,184.41,Confirmed
2016-02-07,3.3474,"37,72","-0,62",0,55.09,8.8742,89.89,184.4,Confirmed
2016-02-06,3.4161,"38,49","-0,37",0,33,8.8746,89.9,184.41,Confirmed
2016-02-05,3.4384,"38,74","-0,37",0,32.44,8.8748,89.9,184.41,Confirmed
2016-02-04,3.473,"39,14","-0,57",0,50.73,8.8727,89.88,184.37,Confirmed
2016-02-03,3.5286,"39,76","-0,61",0,54.39,8.8757,89.91,184.43,Confirmed
2016-02-02,3.6031,"40,60","-0,52",0,45.8,8.8752,89.9,184.42,Confirmed
2016-02-01,3.6273,"40,87","-0,57",0,50.45,8.8743,89.9,184.4,Confirmed
2016-01-31,3.6785,"41,45","-0,62",0,55.07,8.8753,89.91,184.42,Confirmed
2016-01-30,3.7279,"42,00","-0,62",0,55.1,8.875,89.9,184.41,Confirmed
2016-01-29,3.7715,"42,50","-0,62",0,55.14,8.8748,89.9,184.41,Confirmed
2016-01-28,3.8254,"43,11","-0,60",0,53.68,8.8744,89.9,184.4,Confirmed
2016-01-27,3.8868,"43,80","-0,31",0,27.87,8.874,89.89,184.39,Confirmed
2016-01-26,3.9279,"44,26","-0,40",0,35.76,8.8745,89.9,184.4,Confirmed
2016-01-25,3.9636,"44,65","-0,34",0,30.23,8.8768,89.92,184.45,Confirmed
2016-01-24,3.9917,"44,96","-0,33",0,29.4,8.8787,89.94,184.49,Confirmed
2016-01-23,4.0179,"45,26","-0,69",0,61.58,8.8768,89.92,184.45,Confirmed
2016-01-22,4.0812,"45,98","-0,93",0,82.68,8.8757,89.91,184.43,Confirmed
2016-01-21,4.1602,"46,87","-0,80",0,71.4,8.8758,89.91,184.43,Confirmed
2016-01-20,4.253,"47,92","-1,11",0,98.81,8.8754,89.91,184.42,Confirmed
2016-01-19,4.3475,"49,00","-1,15",0,102.02,8.8726,89.88,184.36,Confirmed
2016-01-18,4.4482,"50,13","-1,26",0,111.74,8.8729,89.88,184.37,Confirmed
2016-01-17,4.5406,"51,17","-0,70",0,61.83,8.874,89.89,184.4,Confirmed
2016-01-16,4.6063,"51,90","-0,37",0,33.16,8.8745,89.9,184.4,Confirmed
2016-01-15,4.6401,"52,31","-1,17",0,104.11,8.871,89.86,184.33,Confirmed
2016-01-14,4.7442,"53,49","-0,90",0,79.41,8.8697,89.85,184.3,Confirmed
2016-01-13,4.8242,"54,41","-0,64",0,56.82,8.8659,89.81,184.23,Confirmed
2016-01-12,4.8777,"54,98","-0,04",0,3.57,8.872,89.87,184.35,Confirmed
2016-01-11,4.8983,"55,21","-0,18",0,16.23,8.8722,89.87,184.36,Confirmed
2016-01-10,4.9097,"55,35","-0,02",0,1.79,8.8711,89.86,184.33,Confirmed
2016-01-09,4.9115,"55,37","-0,11",0,9.74,8.8709,89.86,184.33,Confirmed
2016-01-08,4.9126,"55,41","-0,14",0,12,8.8666,89.82,184.24,Confirmed
2016-01-07,4.9202,"55,54","-0,01",0,1.27,8.8582,89.73,184.07,Confirmed
2016-01-06,4.9276,"55,58","-0,25",0,22.52,8.8663,89.81,184.23,Confirmed
2016-01-05,4.947,"55,84","-0,72",0,63.83,8.8589,89.74,184.08,Confirmed
2016-01-04,4.9827,"56,23","-0,52",0,46.5,8.8618,89.77,184.14,Confirmed
2016-01-03,5.0408,"57,08","-0,38",0,33.42,8.8312,89.46,183.51,Confirmed
2016-01-02,5.0028,"57,26","-0,00",0,0.08,8.7374,88.51,181.56,Confirmed
2016-01-01,5.0153,"57,46","0,08",7.01,0,8.7289,88.42,181.38,Confirmed
2015-12-31,5.0814,"57,69","0,38",33.49,0,8.808,89.22,183.02,Confirmed
2015-12-30,5.0657,"57,16","-0,02",0,1.33,8.8619,89.77,184.14,Confirmed
2015-12-29,5.0451,"56,97","-0,18",0,16.04,8.8561,89.71,184.02,Confirmed
2015-12-28,5.0323,"57,15","-0,29",0,25.89,8.8051,89.19,182.96,Confirmed
2015-12-27,5.0186,"57,53","0,15",12.92,0,8.7236,88.37,181.27,Confirmed
2015-12-26,5.0078,"57,30","0,23",19.84,0,8.7392,88.53,181.59,Confirmed
2015-12-25,5.0227,"57,17","0,21",18.12,0,8.7861,89,182.57,Confirmed
2015-12-24,5.0549,"57,12","0,12",10.63,0,8.8493,89.64,183.88,Confirmed
2015-12-23,5.0291,"56,80","-0,00",0,0.16,8.8535,89.68,183.97,Confirmed
2015-12-22,5.0386,"56,87","-0,00",0,0.07,8.8592,89.74,184.09,Confirmed
2015-12-21,5.0352,"56,80","-0,31",0,27.11,8.8648,89.8,184.2,Confirmed
2015-12-20,5.0741,"57,22","-0,00",0,0.04,8.8675,89.83,184.26,Confirmed
2015-12-19,5.0615,"57,08","-0,00",0,0.08,8.8668,89.82,184.24,Confirmed
2015-12-18,5.0722,"57,17","-0,08",0,7.11,8.8723,89.88,184.36,Confirmed
2015-12-17,5.089,"57,39","-0,22",0,19.54,8.8675,89.83,184.26,Confirmed
2015-12-16,5.1091,"57,68","-0,29",0,25.72,8.8584,89.73,184.07,Confirmed
2015-12-15,5.1055,"57,97","-0,30",0,26.76,8.8066,89.21,182.99,Confirmed
2015-12-14,5.0205,"58,08","-0,00",0,0.38,8.6444,87.57,179.62,Confirmed
2015-12-13,5.0188,"58,06","-0,00",0,0.08,8.6444,87.57,179.62,Confirmed
2015-12-12,5.0165,"58,02","-0,00",0,0.03,8.6457,87.58,179.65,Confirmed
2015-12-11,5.0134,"58,00","-0,00",0,0.11,8.6439,87.56,179.61,Confirmed
2015-12-10,4.9418,"57,17","-0,00",0,0.08,8.6442,87.56,179.62,Confirmed
2015-12-09,4.89,"56,55","0,13",10.82,0,8.6478,87.6,179.69,Confirmed
2015-12-08,4.9123,"56,40","0,22",18.9,0,8.7096,88.23,180.98,Confirmed
2015-12-07,4.9195,"56,31","0,33",28.79,0,8.7363,88.5,181.53,Confirmed
2015-12-06,4.9062,"56,02","0,48",42.32,0,8.7582,88.72,181.99,Confirmed
2015-12-05,4.9654,"55,93","-0,00",0,0.1,8.8773,89.93,184.46,Confirmed
2015-12-04,4.9569,"55,84","-0,00",0,0.03,8.8775,89.93,184.47,Confirmed
2015-12-03,4.9736,"56,02","-0,34",0,30.35,8.8789,89.94,184.5,Confirmed
2015-12-02,4.9603,"55,85","-0,01",0,1.29,8.881,89.96,184.54,Confirmed
2015-12-01,4.9524,"55,76","-0,00",0,0.06,8.881,89.96,184.54,Confirmed
2015-11-30,4.9918,"56,20","-0,35",0,30.98,8.8815,89.97,184.55,Confirmed
2015-11-29,4.9811,"56,11","-0,02",0,1.91,8.8768,89.92,184.45,Confirmed
2015-11-28,5.0245,"56,59","-0,27",0,23.64,8.8786,89.94,184.49,Confirmed
2015-11-27,5.0882,"57,31","-0,57",0,50.48,8.8789,89.94,184.5,Confirmed
2015-11-26,5.1536,"58,04","-0,59",0,52.25,8.8789,89.94,184.5,Confirmed
2015-11-25,5.2301,"58,91","-0,91",0,80.49,8.8781,89.93,184.48,Confirmed
2015-11-24,5.3037,"59,74","-0,88",0,77.71,8.8775,89.93,184.47,Confirmed
2015-11-23,5.3512,"60,28","-0,82",0,72.88,8.8773,89.93,184.46,Confirmed
2015-11-22,5.4582,"61,49","-1,17",0,103.84,8.8759,89.91,184.43,Confirmed
2015-11-21,5.5418,"62,49","-0,67",0,59.21,8.8682,89.83,184.27,Confirmed
2015-11-20,5.5189,"62,53","-0,00",0,0.04,8.8259,89.4,183.39,Confirmed
2015-11-19,5.477,"62,10","0,04",3.74,0,8.8199,89.34,183.27,Confirmed
2015-11-18,5.4324,"61,75","0,05",4.59,0,8.7971,89.11,182.8,Confirmed
2015-11-17,5.4541,"61,63","0,19",17.03,0,8.8504,89.65,183.9,Confirmed
2015-11-16,5.4375,"61,33","0,29",25.58,0,8.8655,89.81,184.22,Confirmed
2015-11-15,5.4371,"61,16","0,30",26.59,0,8.8898,90.05,184.72,Confirmed
2015-11-14,5.4394,"61,22","0,00",0.01,0,8.8852,90.01,184.63,Confirmed
2015-11-13,5.4268,"61,06","0,08",7.4,0,8.8875,90.03,184.68,Confirmed
2015-11-12,5.3931,"60,68","0,26",23.23,0,8.8872,90.03,184.67,Confirmed
2015-11-11,5.3558,"60,46","0,25",22.39,0,8.8582,89.73,184.07,Confirmed
2015-11-10,5.3032,"60,31","0,25",21.95,0,8.7937,89.08,182.73,Confirmed
2015-11-09,5.2887,"60,23","0,02",1.39,0,8.7802,88.94,182.45,Confirmed
2015-11-08,5.3081,"60,10","0,20",17.61,0,8.8319,89.47,183.52,Confirmed
2015-11-07,5.308,"60,01","0,20",18.03,0,8.8453,89.6,183.8,Confirmed
2015-11-06,5.2797,"59,80","0,25",22.03,0,8.8294,89.44,183.47,Confirmed
2015-11-05,5.2832,"59,72","-0,00",0,0,8.8472,89.62,183.84,Confirmed
2015-11-04,5.2807,"59,69","0,00",0.03,0,8.847,89.62,183.83,Confirmed
2015-11-03,5.2768,"59,65","0,00",0.01,0,8.8465,89.61,183.82,Confirmed
2015-11-02,5.2773,"59,65","-0,00",0,0.02,8.8467,89.62,183.83,Confirmed
2015-11-01,5.2564,"59,41","-0,00",0,0.04,8.8471,89.62,183.84,Confirmed
2015-10-31,5.248,"59,32","0,00",0.02,0,8.847,89.62,183.83,Confirmed
2015-10-30,5.2633,"59,49","0,00",0.03,0,8.8471,89.62,183.84,Confirmed
2015-10-29,5.2587,"59,44","0,00",0.05,0,8.8472,89.62,183.84,Confirmed
2015-10-28,5.2532,"59,38","0,00",0.01,0,8.8474,89.62,183.84,Confirmed
2015-10-27,5.2536,"59,38","0,01",0.68,0,8.8478,89.63,183.85,Confirmed
2015-10-26,5.2449,"59,39","0,21",18.5,0,8.8314,89.46,183.51,Confirmed
2015-10-25,5.2401,"59,39","0,21",18.09,0,8.823,89.38,183.34,Confirmed
2015-10-24,5.2081,"59,07","0,25",22.48,0,8.8162,89.31,183.19,Confirmed
2015-10-23,5.2075,"59,00","0,23",19.97,0,8.8264,89.41,183.41,Confirmed
2015-10-22,5.1553,"58,39","0,02",2.04,0,8.8297,89.44,183.47,Confirmed
2015-10-21,5.1556,"58,24","0,31",27.5,0,8.8526,89.68,183.95,Confirmed
2015-10-20,5.1431,"57,96","-0,05",0,4.28,8.8738,89.89,184.39,Confirmed
2015-10-19,5.1124,"57,62","-0,07",0,6.14,8.8726,89.88,184.37,Confirmed
2015-10-18,5.0897,"57,45","0,36",32.23,0,8.8595,89.75,184.09,Confirmed
2015-10-17,5.0794,"57,38","0,18",15.98,0,8.8519,89.67,183.94,Confirmed
2015-10-16,5.0845,"57,43","0,00",0.03,0,8.8531,89.68,183.96,Confirmed
2015-10-15,5.084,"57,42","0,00",0.03,0,8.8533,89.68,183.97,Confirmed
2015-10-14,5.0603,"57,15","0,02",1.97,0,8.8537,89.69,183.97,Confirmed
2015-10-13,5.0471,"56,96","0,22",19.2,0,8.8603,89.75,184.11,Confirmed
2015-10-12,5.038,"56,81","0,02",1.96,0,8.8681,89.83,184.27,Confirmed
2015-10-11,5.0237,"56,66","0,19",17.11,0,8.8667,89.82,184.24,Confirmed
2015-10-10,4.9988,"56,31","0,36",31.87,0,8.877,89.92,184.46,Confirmed
2015-10-09,4.9899,"56,15","0,19",17.18,0,8.8865,90.02,184.66,Confirmed
2015-10-08,4.9888,"55,76","0,37",33.48,0,8.9464,90.63,185.9,Confirmed
2015-10-07,4.9615,"55,49","0,28",24.91,0,8.942,90.58,185.81,Confirmed
2015-10-06,4.9292,"55,10","0,28",25.32,0,8.9457,90.62,185.88,Confirmed
2015-10-05,4.9059,"54,78","0,37",32.76,0,8.956,90.72,186.1,Confirmed
2015-10-04,4.8608,"54,45","0,36",32.23,0,8.9264,90.42,185.48,Confirmed
2015-10-03,4.8269,"54,13","0,20",18.17,0,8.917,90.33,185.29,Confirmed
2015-10-02,4.8411,"54,24","0,00",0.24,0,8.926,90.42,185.48,Confirmed
2015-10-01,4.8058,"53,90","0,40",35.24,0,8.916,90.32,185.27,Confirmed
2015-09-30,4.7859,"53,62","0,56",49.78,0,8.9252,90.41,185.46,Confirmed
2015-09-29,4.7182,"53,03","0,59",52.24,0,8.8966,90.12,184.86,Confirmed
2015-09-28,4.6572,"52,44","0,59",52.14,0,8.8808,89.96,184.54,Confirmed
2015-09-27,4.5963,"51,85","0,71",62.51,0,8.865,89.8,184.21,Confirmed
2015-09-26,4.5456,"51,39","0,58",50.89,0,8.846,89.61,183.81,Confirmed
2015-09-25,4.5137,"50,82","0,55",49.1,0,8.8821,89.97,184.56,Confirmed
2015-09-24,4.4836,"50,48","0,71",62.85,0,8.8813,89.97,184.55,Confirmed
2015-09-23,4.4447,"49,95","0,49",43.94,0,8.8989,90.14,184.91,Confirmed
2015-09-22,4.4353,"49,70","0,39",34.52,0,8.9245,90.4,185.44,Confirmed
2015-09-21,4.3989,"49,24","0,63",56.27,0,8.9344,90.5,185.65,Confirmed
2015-09-20,4.3443,"48,72","0,65",57.96,0,8.9175,90.33,185.3,Confirmed
2015-09-19,4.2997,"48,16","0,53",47.48,0,8.9276,90.44,185.51,Confirmed
2015-09-18,4.2877,"47,95","0,26",22.85,0,8.9411,90.57,185.79,Confirmed
2015-09-17,4.2548,"47,78","0,14",12.43,0,8.905,90.21,185.04,Confirmed
2015-09-16,4.2307,"47,53","0,09",8.13,0,8.9021,90.18,184.98,Confirmed
2015-09-15,4.2018,"47,23","0,24",21.62,0,8.8965,90.12,184.86,Confirmed
2015-09-14,4.1931,"47,03","0,20",17.4,0,8.9158,90.32,185.26,Confirmed
2015-09-13,4.154,"46,71","0,24",21.4,0,8.8933,90.09,184.79,Confirmed
2015-09-12,4.1248,"46,45","0,29",26.02,0,8.8792,89.95,184.5,Confirmed
2015-09-11,4.0969,"46,28","0,12",10.75,0,8.8534,89.68,183.97,Confirmed
2015-09-10,4.0842,"46,11","0,08",7.35,0,8.8583,89.73,184.07,Confirmed
2015-09-09,4.0937,"46,08","0,11",9.99,0,8.8843,90,184.61,Confirmed
2015-09-08,4.0514,"45,68","0,41",36.59,0,8.869,89.84,184.29,Confirmed
2015-09-07,4.0248,"45,43","0,20",17.57,0,8.8595,89.75,184.09,Confirmed
2015-09-06,4.0136,"45,24","0,20",17.66,0,8.8711,89.86,184.33,Confirmed
2015-09-05,3.9988,"44,96","0,47",42.18,0,8.8938,90.09,184.81,Confirmed
2015-09-04,3.9415,"44,50","0,40",35.19,0,8.8575,89.73,184.05,Confirmed
2015-09-03,3.918,"44,22","0,05",4.86,0,8.8612,89.76,184.13,Confirmed
2015-09-02,3.8937,"43,86","0,50",44.09,0,8.8768,89.92,184.45,Confirmed
2015-09-01,3.8454,"43,43","0,35",30.99,0,8.8544,89.69,183.99,Confirmed
2015-08-31,3.7906,"42,84","0,47",41.69,0,8.8487,89.64,183.87,Confirmed
2015-08-30,3.7609,"42,41","0,41",36.49,0,8.868,89.83,184.27,Confirmed
2015-08-29,3.7251,"41,91","0,38",33.69,0,8.8882,90.04,184.69,Confirmed
2015-08-28,3.7057,"41,56","0,30",26.8,0,8.9167,90.32,185.28,Confirmed
2015-08-27,3.6708,"41,27","0,28",25.07,0,8.8946,90.1,184.82,Confirmed
2015-08-26,3.6466,"40,91","0,41",36.84,0,8.9146,90.3,185.24,Confirmed
2015-08-25,3.5944,"40,32","0,45",40.27,0,8.9137,90.29,185.22,Confirmed
2015-08-24,3.5484,"40,01","0,44",38.88,0,8.8683,89.83,184.28,Confirmed
2015-08-23,3.5113,"39,58","0,43",37.89,0,8.8724,89.88,184.36,Confirmed
2015-08-22,3.473,"39,07","0,55",49.32,0,8.8897,90.05,184.72,Confirmed
2015-08-21,3.4101,"38,53","0,40",35.7,0,8.8505,89.65,183.91,Confirmed
2015-08-20,3.3926,"38,35","0,26",23.18,0,8.8471,89.62,183.83,Confirmed
2015-08-19,3.3803,"38,17","0,19",17.14,0,8.8551,89.7,184,Confirmed
2015-08-18,3.3688,"38,05","0,04",3.92,0,8.8535,89.69,183.97,Confirmed
2015-08-17,3.3508,"37,92","0,07",6.4,0,8.8372,89.52,183.63,Confirmed
2015-08-16,3.3109,"37,43","0,23",20.01,0,8.8446,89.59,183.78,Confirmed
2015-08-15,3.2741,"36,96","0,42",37.39,0,8.8589,89.74,184.08,Confirmed
2015-08-14,3.2452,"36,64","0,52",46.26,0,8.8573,89.72,184.05,Confirmed
2015-08-13,3.2236,"36,50","0,28",25.05,0,8.831,89.46,183.5,Confirmed
2015-08-12,3.1903,"36,15","0,42",37.07,0,8.8249,89.4,183.37,Confirmed
2015-08-11,3.1482,"35,76","0,35",30.47,0,8.8048,89.19,182.96,Confirmed
2015-08-10,3.1164,"35,34","0,42",37.07,0,8.8187,89.33,183.25,Confirmed
2015-08-09,3.0749,"34,85","0,42",36.67,0,8.8242,89.39,183.36,Confirmed
2015-08-08,3.0348,"34,45","0,47",41.65,0,8.8094,89.24,183.05,Confirmed
2015-08-07,3.0047,"34,14","0,46",40.28,0,8.8023,89.17,182.91,Confirmed
2015-08-06,2.9709,"33,70","0,37",32.97,0,8.8157,89.3,183.18,Confirmed
2015-08-05,2.9188,"33,15","0,51",45.03,0,8.8046,89.19,182.95,Confirmed
2015-08-04,2.8641,"32,58","0,48",42.44,0,8.7908,89.05,182.67,Confirmed
2015-08-03,2.853,"32,30","0,44",39.04,0,8.8328,89.48,183.54,Confirmed
2015-08-02,2.8149,"31,69","0,68",60.29,0,8.8835,89.99,184.59,Confirmed
2015-08-01,2.7521,"31,14","0,66",58.42,0,8.8384,89.53,183.66,Confirmed
2015-07-31,2.7294,"30,86","0,27",23.61,0,8.8433,89.58,183.76,Confirmed
2015-07-30,2.705,"30,61","0,03",3.04,0,8.8358,89.51,183.6,Confirmed
2015-07-29,2.7146,"30,49","0,20",18.1,0,8.9045,90.2,185.03,Confirmed
2015-07-28,2.682,"30,08","0,42",37.57,0,8.915,90.31,185.25,Confirmed
2015-07-27,2.6433,"29,63","0,42",37.76,0,8.9223,90.38,185.4,Confirmed
2015-07-26,2.6208,"29,35","0,27",23.84,0,8.9294,90.45,185.55,Confirmed
2015-07-25,2.5953,"29,04","0,42",37.9,0,8.9376,90.54,185.72,Confirmed
2015-07-24,2.5591,"28,72","0,47",41.5,0,8.9101,90.26,185.14,Confirmed
2015-07-23,2.5269,"28,45","0,24",21.17,0,8.8815,89.97,184.55,Confirmed
2015-07-22,2.5063,"28,23","0,10",8.85,0,8.8773,89.93,184.46,Confirmed
2015-07-21,2.4802,"27,96","0,34",30.43,0,8.8696,89.85,184.3,Confirmed
2015-07-20,2.4745,"27,76","0,29",25.75,0,8.9132,90.29,185.21,Confirmed
2015-07-19,2.4167,"27,14","0,53",47.19,0,8.9037,90.19,185.01,Confirmed
2015-07-18,2.3871,"26,78","0,40",36.05,0,8.9136,90.29,185.22,Confirmed
2015-07-17,2.3711,"26,56","0,27",24.49,0,8.9258,90.42,185.47,Confirmed
2015-07-16,2.3303,"26,12","0,28",25.19,0,8.9212,90.37,185.38,Confirmed
2015-07-15,2.3041,"25,92","0,26",22.94,0,8.8888,90.04,184.7,Confirmed
2015-07-14,2.3034,"25,86","0,23",20.79,0,8.9067,90.22,185.08,Confirmed
2015-07-13,2.2923,"25,71","0,28",24.58,0,8.9166,90.32,185.28,Confirmed
2015-07-12,2.2526,"25,27","0,29",25.8,0,8.9136,90.29,185.22,Confirmed
2015-07-11,2.215,"24,97","0,26",23.5,0,8.8708,89.86,184.33,Confirmed
2015-07-10,2.1857,"24,70","0,25",22.53,0,8.8482,89.63,183.86,Confirmed
2015-07-09,2.1414,"24,27","0,27",23.43,0,8.8229,89.37,183.33,Confirmed
2015-07-08,2.1271,"23,98","0,21",18.55,0,8.8711,89.86,184.33,Confirmed
2015-07-07,2.1063,"23,71","0,38",33.76,0,8.8856,90.01,184.64,Confirmed
2015-07-06,2.1022,"23,74","0,03",2.57,0,8.8536,89.69,183.97,Confirmed
2015-07-05,2.0946,"23,61","0,26",22.77,0,8.8705,89.86,184.32,Confirmed
2015-07-04,2.0617,"23,26","0,47",41.52,0,8.8639,89.79,184.19,Confirmed
2015-07-03,2.0245,"22,79","0,50",44.1,0,8.8815,89.97,184.55,Confirmed
2015-07-02,1.9963,"22,47","0,30",26.47,0,8.885,90,184.62,Confirmed
2015-07-01,1.9407,"21,89","0,56",50.08,0,8.8652,89.8,184.21,Confirmed
2015-06-30,1.9503,"21,96","-0,00",0,0.07,8.8811,89.96,184.54,Confirmed
2015-06-29,1.9681,"22,16","-0,00",0,0.09,8.8816,89.97,184.55,Confirmed
2015-06-28,1.9763,"22,25","-0,00",0,0.08,8.8818,89.97,184.56,Confirmed
2015-06-27,1.9747,"22,23","-0,00",0,0.08,8.8819,89.97,184.56,Confirmed
2015-06-26,1.9656,"22,13","-0,00",0,0.07,8.8817,89.97,184.56,Confirmed
2015-06-25,1.9828,"22,32","-0,15",0,12.9,8.8819,89.97,184.56,Confirmed
2015-06-24,2.0209,"22,76","-0,40",0,35.65,8.8802,89.95,184.52,Confirmed
2015-06-23,2.046,"23,05","-0,49",0,43.37,8.8772,89.93,184.46,Confirmed
2015-06-22,2.0552,"23,18","0,00",0.08,0,8.8666,89.82,184.24,Confirmed
2015-06-21,2.0391,"23,00","0,00",0.06,0,8.8668,89.82,184.25,Confirmed
2015-06-20,2.0586,"23,22","0,00",0.06,0,8.8667,89.82,184.24,Confirmed
2015-06-19,2.0404,"23,01","-0,03",0,2.99,8.8662,89.81,184.23,Confirmed
2015-06-18,2.051,"23,13","0,02",1.81,0,8.8676,89.83,184.26,Confirmed
2015-06-17,2.0471,"23,16","0,15",13.68,0,8.8402,89.55,183.69,Confirmed
2015-06-16,2.0374,"23,04","0,06",4.99,0,8.8415,89.56,183.72,Confirmed
2015-06-15,2.0246,"22,79","0,25",21.89,0,8.882,89.97,184.56,Confirmed
2015-06-14,1.9681,"22,30","0,45",39.93,0,8.8243,89.39,183.36,Confirmed
2015-06-13,1.9509,"22,06","0,26",22.96,0,8.8432,89.58,183.76,Confirmed
2015-06-12,1.9597,"22,15","0,06",5.01,0,8.8486,89.64,183.87,Confirmed
2015-06-11,1.9443,"21,95","0,18",16.2,0,8.8576,89.73,184.05,Confirmed
2015-06-10,1.9626,"22,10","-0,20",0,18.13,8.8803,89.96,184.53,Confirmed
2015-06-09,1.9961,"22,48","-0,34",0,30.03,8.8809,89.96,184.54,Confirmed
2015-06-08,2.0257,"22,86","-0,43",0,37.7,8.863,89.78,184.17,Confirmed
2015-06-07,2.0161,"22,72","0,00",0.06,0,8.8737,89.89,184.39,Confirmed
2015-06-06,1.9974,"22,51","0,00",0.04,0,8.8731,89.88,184.38,Confirmed
